Gold Label,words,m_label,covid,economic,education,environmental,foreign policy,governance,health,immigration,military,safety,social cultural,social programs
"covid,social programs,health","health,medicare,coronavirus,medicare for all,health care system,health care","covid,health,social programs",correct label,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"racism,prejudice",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"education,governance,social cultural","special education,education programs,voting rights act,voting rights,education,disabilities","education,governance,social cultural,social programs",0,0,correct label,0,0,correct label,0,0,0,0,correct label,"special education,education programs"
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,criminal,safety,0,0,0,0,0,0,0,0,0,criminal,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"gun,commonsense gun",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
environmental,"environment,climate change,business,climate","economic,environmental",0,business,0,"environment,climate change,climate",0,0,0,0,0,0,0,0
no topic,middle class,economic,0,middle class,0,0,0,0,0,0,0,0,0,0
foreign policy,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid","health,coronavirus","covid,health",correct label,0,0,0,0,0,correct label,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"military,foreign policy",usmca,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
governance,impeachment,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
"immigration,social cultural,health","green cards,immigrants,immigration,xenophobia,disabilities","immigration,social cultural",0,0,0,0,0,0,0,correct label,0,0,correct label,0
foreign policy,"vietnam,foreign policy,yemen,foreign,wars","foreign policy,military",0,0,0,0,"foreign,foreign policy,vietnam,yemen,wars",0,0,0,vietnam,0,0,0
"covid,governance",international crisis,foreign policy,0,0,0,0,international crisis,0,0,0,0,0,0,0
safety,"the nra,gun,gun violence,nra",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,democracy,governance,0,0,0,0,0,democracy,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,foreign policy","usmca,phase two","covid,foreign policy",phase two,0,0,0,correct label,0,0,0,0,0,0,0
"health,safety,covid",reopen,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","pandemic,small business,banks,business,wealthy","covid,economic",correct label,correct label,0,0,0,0,0,0,0,0,0,0
social cultural,anti semitism,social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
"health,covid",invisible enemy,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"nra,ending gun,gun lobby,gun violence,gun,the nra",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,army,military,0,0,0,0,0,0,0,0,army,0,0,0
no topic,"military,military families",military,0,0,0,0,0,0,0,0,"military,military families",0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural,safety","health,criminal justice system,black,broken criminal,criminal,addiction,health care,criminal justice,race","health,safety,social cultural,social programs",0,0,0,0,0,0,correct label,0,0,correct label,correct label,health care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"trade deal,phase two","covid,foreign policy",phase two,0,0,0,trade deal,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,capitalism,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,race,social cultural,0,0,0,0,0,0,0,0,0,0,race,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,airmen,military,0,0,0,0,0,0,0,0,airmen,0,0,0
foreign policy,"foreign,foreign policy,public servant america",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","medicare,health,medicare for all,health insurance,affordable,affordable care act","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,governance,economic","foreign,corruption,american companies","economic,foreign policy,governance",0,correct label,0,0,correct label,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"low income,workers,tax,large corporations,income",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,marijuana,safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,environmental","floods,climate change,climate crisis,climate,pollution",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"safety,social cultural","capital punishment,black,death penalty","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
"social cultural,health","health,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,health care
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,economic,health",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
immigration,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"market,jobs",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
"health,covid","virus,doctors","covid,social programs",correct label,0,0,0,0,0,0,0,0,0,0,doctors
safety,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"wages,economy,stagnant,jobs",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,covid",coronavirus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
governance,coup,foreign policy,0,0,0,0,coup,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","health,economy,health care,american worker","economic,health,social programs",0,correct label,0,0,0,0,correct label,0,0,0,0,health care
"social cultural,immigration","immigration policy,immigration",immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
safety,"gun,the nra,gun lobby,nra",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,american soldier,foreign policy,0,0,0,0,american soldier,0,0,0,0,0,0,0
"social cultural,safety","marijuana,racist,black,latino","safety,social cultural",0,0,0,0,0,0,0,0,0,correct label,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,social cultural",virus,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"constitution,impeachment",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,governance","courts,impeachment,congress",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"wealth,incredible wealth",economic,0,"wealth,incredible wealth",0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social cultural,economic","banks,racist","economic,social cultural",0,correct label,0,0,0,0,0,0,0,0,correct label,0
environmental,"climate crisis,climate change,climate",environmental,0,0,0,correct label,0,0,0,0,0,0,0,0
economic,economy,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
safety,"gun,gun violence",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
foreign policy,"kingdom,iran deal",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"workers,congress,payroll,american workers","economic,governance",0,"workers,payroll,american workers",0,0,0,congress,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"health,social cultural","health,pulpit,judicial","governance,health,social cultural",0,0,0,0,0,judicial,correct label,0,0,0,correct label,0
"covid,health","covid 19,covid",covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,foreign policy",restrict travel,covid,correct label,0,0,0,0,0,0,0,0,0,0,0
no topic,"black,black women",social cultural,0,0,0,0,0,0,0,0,0,0,"black,black women",0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,governance,social cultural","supreme court,sexual orientation,sexual","governance,safety,social cultural",0,0,0,0,0,correct label,0,0,0,sexual,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","economic,economy,coronavirus,congress","covid,economic,governance",correct label,correct label,0,0,0,congress,0,0,0,0,0,0
"covid,health,foreign policy",europe,foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,health,safety,covid","workers,fed,child care","economic,social programs",0,correct label,0,0,0,0,0,0,0,0,0,child care
no topic,soleimani,foreign policy,0,0,0,0,soleimani,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health,obamacare,health care","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,wealthy,economic,0,wealthy,0,0,0,0,0,0,0,0,0,0
no topic,doctors,social programs,0,0,0,0,0,0,0,0,0,0,0,doctors
no topic,impeachment,governance,0,0,0,0,0,impeachment,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"social programs,health","health,health insurance,medicare for all,medicare","health,social programs",0,0,0,0,0,0,correct label,0,0,0,0,correct label
"economic,health,education","health,health care,education","education,health,social programs",0,0,correct label,0,0,0,correct label,0,0,0,0,health care
"social cultural,immigration",border,immigration,0,0,0,0,0,0,0,correct label,0,0,0,0
governance,constitution,governance,0,0,0,0,0,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
military,"military,gold star families,military leaders",military,0,0,0,0,0,0,0,0,correct label,0,0,0
"economic,environmental","defeat climate,new deal,economy,green new,green new deal,climate change,climate,jobs","economic,environmental",0,correct label,0,correct label,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"regime,foreign policy,regime change wars,foreign,regime change,syria,wars","foreign policy,military",0,0,0,0,"regime change,regime,foreign,foreign policy,regime change wars,syria,wars",0,0,0,regime change,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"covid,health,economic","ceos,pandemic,taxpayers,bailouts,large corporations","covid,economic",correct label,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"foreign policy,military","combat troops,troops,endless war","foreign policy,military",0,0,0,0,correct label,0,0,0,correct label,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,"democracy,self serving","governance,military",0,0,0,0,0,democracy,0,0,self serving,0,0,0
foreign policy,"new cold war,regime,foreign policy,regime change wars,foreign,regime change,doctrine,wars,cold war","foreign policy,military",0,0,0,0,"new cold war,regime change,regime,doctrine,foreign,foreign policy,cold war,regime change wars,wars",0,0,0,regime change,0,0,0
"governance,foreign policy","national intelligence,democracy,congress","foreign policy,governance",0,0,0,0,correct label,correct label,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"economy,costs","economic,social programs",0,"economy,costs",0,0,0,0,0,0,0,0,0,costs
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"regime change,regime,iran war","foreign policy,military",0,0,0,0,"regime change,iran war,regime",0,0,0,regime change,0,0,0
no topic,"high school,public schools,school",education,0,0,"public schools,school,high school",0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,civilization,foreign policy,0,0,0,0,civilization,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,safety,social programs","housing,school,affordable,affordable housing,school system","education,social programs",0,0,correct label,0,0,0,0,0,0,0,0,correct label
economic,middle class,economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"economic,safety",no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,special interests,governance,0,0,0,0,0,special interests,0,0,0,0,0,0
"health,social cultural,covid","covid 19,black,covid","covid,social cultural",correct label,0,0,0,0,0,0,0,0,0,correct label,0
no topic,"corruption,democracy",governance,0,0,0,0,0,"corruption,democracy",0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"impeach,impeach president",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
economic,"workers,jobs",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
social cultural,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"ceos,workers,prosperity",economic,0,correct label,0,0,0,0,0,0,0,0,0,0
no topic,corruption,governance,0,0,0,0,0,corruption,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
social cultural,"african american,african,color,race,african american woman",social cultural,0,0,0,0,0,0,0,0,0,0,correct label,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
safety,"criminal,incarceration,criminal justice,criminal justice system",safety,0,0,0,0,0,0,0,0,0,correct label,0,0
"economic,health,social programs,covid","virus,medicare,federal,health,care costs,medicare for all,health care costs,deadly,health care,costs,out of pocket","covid,economic,governance,health,social programs",correct label,correct label,0,0,0,federal,correct label,0,0,0,0,correct label
"economic,governance","lobbying,tax,lobbyists","economic,governance",0,correct label,0,0,0,correct label,0,0,0,0,0,0
no topic,latinos,social cultural,0,0,0,0,0,0,0,0,0,0,latinos,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
foreign policy,"wars,iran war",foreign policy,0,0,0,0,correct label,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
economic,"economy,housing","economic,social programs",0,economy,0,0,0,0,0,0,0,0,0,housing
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
governance,"right to vote,voter suppression,voting rights",governance,0,0,0,0,0,correct label,0,0,0,0,0,0
foreign policy,"foreign policy,foreign,humanitarian crisis,syria,humanitarian","foreign policy,immigration",0,0,0,0,"foreign,syria,humanitarian,foreign policy",0,0,humanitarian crisis,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
no topic,no words,no topic,0,0,0,0,0,0,0,0,0,0,0,0
"education,health,economic","health,housing,education,child care,wages,health care,costs","economic,education,health,social programs",0,correct label,correct label,0,0,0,correct label,0,0,0,0,"costs,health care,child care,housing"
